id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68587428,,20000,20000,20000, 60 months,9.8,422.98,B,B3,CPS Supervisor,10+ years,MORTGAGE,84000,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68587428,,credit_card,Credit card refinancing,261xx,WV,23.27,0,Mar-2001,690,694,1,,,12,0,23257,63.4,40,w,2232.04,2232.04,22064.35,22064.35,17767.96,4296.39,0,0,0,Mar-2019,422.98,Apr-2019,Mar-2019,624,620,0,,1,Individual,,,,0,0,142068,3,3,0,0,32,27136,43,2,4,7633,54,36700,0,0,2,5,11839,3618,76.8,0,0,169,177,5,5,4,19,,5,,0,3,7,3,9,19,8,17,7,12,0,0,0,3,100,33.3,0,0,203104,50393,15600,73125,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68486909,,5000,5000,5000, 36 months,6.49,153.23,A,A2,Pressoperater,10+ years,OWN,55000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486909,,debt_consolidation,Debt consolidation,034xx,NH,29.15,0,Sep-2007,700,704,0,,111,9,1,11449,42.2,15,f,0,0,5511.4631945193,5511.46,5000,511.46,0,0,0,Jan-2019,152.92,,Mar-2019,734,730,0,,1,Individual,,,,0,0,56358,1,3,1,3,12,44909,59,1,1,4734,48,27100,0,4,1,4,6262,6432,51.6,0,0,99,96,4,4,0,4,,12,,0,3,6,3,3,9,6,6,6,9,0,0,0,2,100,0,1,0,82320,56358,13300,55220,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68506544,,20000,20000,20000, 36 months,7.49,622.04,A,A4,Pilot,10+ years,MORTGAGE,100000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506544,,credit_card,Credit card refinancing,015xx,MA,12.18,0,Jul-1999,735,739,0,,,9,0,44737,46.8,18,w,0,0,22408.0523805614,22408.05,20000,2376.95,31.1,0,0,Feb-2019,4.32,,Jan-2019,689,685,0,,1,Individual,,,,0,0,227847,1,1,0,0,51,3179,20,1,1,15023,43,95600,0,3,0,1,28481,32528,46.3,0,0,147,197,4,4,2,4,,,,0,4,5,5,7,6,7,10,5,9,0,0,0,1,100,40,0,0,295901,47916,60600,16301,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68386766,,12000,12000,12000, 36 months,9.8,386.09,B,B3,Sergeant Major,10+ years,MORTGAGE,103000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386766,,debt_consolidation,Debt consolidation,221xx,VA,18.54,1,Jan-1994,680,684,0,22,,11,0,20218,74.9,50,w,0,0,13884.0722337845,13884.07,12000,1884.07,0,0,0,Feb-2019,1.16,,Mar-2019,634,630,0,,1,Individual,,,,0,0,85818,0,1,1,1,12,65600,,0,2,4368,75,27000,0,18,3,3,8582,525,90.8,0,0,154,263,19,12,2,36,,2,22,0,2,7,2,5,26,10,22,7,11,0,0,0,1,96,50,0,0,100066,85818,5700,73066,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68386716,,32000,32000,32000, 36 months,11.48,1054.93,B,B5,Professor,10+ years,MORTGAGE,107000,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386716,,credit_card,Credit card refinancing,050xx,VT,19.13,0,Feb-1998,710,714,1,,,12,0,95821,89,27,w,0,0,36053.6671120814,36053.67,32000,4053.67,0,0,0,May-2017,20260.34,,Nov-2018,614,610,0,,1,Individual,,,,0,0,197622,1,3,2,3,8,24295,95,1,2,6222,89,108070,0,1,2,5,16468,6180,55,0,0,131,214,3,3,8,17,,3,,0,4,7,10,10,4,7,20,8,12,,0,0,3,100,50,0,0,264927,60221,24720,25579,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68606732,,15200,15200,15200, 60 months,13.99,353.6,C,C4,Engineer,10+ years,OWN,69998,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606732,,debt_consolidation,Debt consolidation,637xx,MO,14.52,0,Nov-2005,660,664,0,39,74,7,1,19434,85.6,15,w,0,0,3715.12,3715.12,1663.62,1489.25,0,562.25,101.205,Oct-2016,353.6,,Jul-2018,644,640,0,,1,Individual,,,,0,0,29586,1,1,0,1,15,10152,77,3,4,13797,82,22700,0,0,0,5,4227,968,95.1,0,0,105,121,4,4,1,7,,15,39,0,4,5,4,8,2,6,12,5,7,0,0,0,3,80,75,0,0,35970,29586,19900,13270,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68356598,,12500,12500,12500, 60 months,11.99,278,C,C1,Owner,< 1 year,MORTGAGE,60000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356598,,debt_consolidation,Debt consolidation,286xx,NC,16.98,0,Apr-2006,685,689,0,65,,5,0,8619,69,8,w,0,0,15165.3845531182,15165.38,12500,2665.38,0,0,0,Mar-2018,2.71,,Feb-2018,769,765,0,65,1,Individual,,,,0,0,22593,0,2,1,2,7,13974,55,0,1,6968,60,12500,1,0,1,3,4519,3724,69,0,0,38,116,19,7,1,19,,7,,1,2,3,2,3,3,3,4,3,5,0,0,0,1,87.5,50,0,0,37774,22593,12000,25274,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68506468,,21000,21000,21000, 36 months,10.78,685.33,B,B4,IT Specialist,4 years,MORTGAGE,81000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506468,,debt_consolidation,Debt consolidation,462xx,IN,17.19,0,Jul-2003,700,704,0,46,,12,0,14360,45.6,39,w,0,0,21261.59,21261.59,21000,261.59,0,0,0,Feb-2016,21293.03,,Mar-2019,724,720,0,46,1,Individual,,,,0,0,171617,0,3,2,5,8,46030,91,2,5,7107,74,31500,3,4,2,10,14301,6080,56.9,0,0,125,94,11,8,2,20,,9,,1,2,3,3,3,26,8,10,3,12,0,0,0,4,94.9,33.3,0,0,204648,60390,14100,50511,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446452,,16000,16000,16000, 36 months,8.49,505.01,B,B1,Customer Care coordinator,3 years,RENT,35000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446452,,credit_card,Credit card refinancing,681xx,NE,24.49,0,Apr-2006,705,709,0,40,117,10,1,12989,50.9,13,w,0,0,18161.345570512,18161.35,16000,2161.35,0,0,0,Jan-2019,504.87,,Dec-2018,754,750,0,,1,Individual,,,,0,0,25404,0,1,0,1,22,12415,72,0,2,6233,59,25500,0,0,0,3,2823,8195,58.8,0,0,22,116,16,16,0,21,,22,40,0,3,6,4,7,1,9,12,6,10,0,0,0,0,91.7,0,1,0,42866,25404,19900,17366,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67307680,,24650,24650,24650, 36 months,11.48,812.63,B,B5,Supervising Psychiatric Social Worker,10+ years,MORTGAGE,100000,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67307680,,debt_consolidation,Debt consolidation,961xx,CA,22.64,0,Apr-1988,725,729,0,,,11,0,31110,56,24,w,0,0,28038.9999321514,28039,24650,3389,0,0,0,Jul-2017,14225.21,,Jul-2017,719,715,0,,1,Individual,,,,0,0,232132,1,2,0,1,14,31882,60,1,1,13028,58,55600,0,1,0,2,21103,17569,59.9,0,0,57,332,5,5,5,5,,,,0,4,5,4,12,2,7,17,5,11,0,0,0,1,100,50,0,0,314083,62992,43800,52983,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446430,,11000,11000,11000, 36 months,7.91,344.25,A,A5,Senior Financial/Budget Analyst,3 years,MORTGAGE,77000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446430,,debt_consolidation,Debt consolidation,450xx,OH,28.73,2,Mar-2004,685,689,0,9,,11,0,10919,60.3,25,w,0,0,12382.9003337547,12382.9,11000,1382.9,0,0,0,Nov-2018,1026.03,,Nov-2018,679,675,0,9,1,Individual,,,,0,0,102832,1,4,0,1,13,91913,62,1,4,4739,61,18100,0,4,0,5,9348,1622,86,0,0,141,117,3,3,3,17,9,13,9,0,3,5,3,5,11,7,11,5,11,0,0,1,1,92,100,0,0,142858,102832,11600,124758,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68566128,,22400,22400,22400, 60 months,14.85,531.14,C,C5,librarian,10+ years,RENT,70000,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566128,,credit_card,Credit card refinancing,028xx,RI,18.69,0,Jan-2003,695,699,1,,,10,0,15292,69.8,20,w,0,0,26579.6126465783,26579.61,22400,4179.61,0,0,0,May-2017,18520.11,,Oct-2017,709,705,0,,1,Individual,,,,0,0,46351,1,2,1,3,10,31059,78,2,2,8045,75,21900,1,7,3,5,5794,3442,71.6,0,0,133,155,4,4,0,11,,1,,0,2,6,3,4,9,8,11,6,10,0,0,0,3,100,50,0,0,61506,46351,12100,39606,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68426504,,15125,15125,15125, 60 months,18.49,388.12,D,D5,driver,10+ years,MORTGAGE,61000,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426504,,debt_consolidation,Debt consolidation,339xx,FL,25.38,0,Apr-2012,680,684,0,,,16,0,19934,47,18,w,0,0,8357.48,8357.48,2987.56,3680.39,0,1689.53,304.1154,Jun-2017,388.12,,Dec-2017,549,545,0,,1,Individual,,,,0,0,138317,1,1,1,1,12,31921,86,5,11,3527,47,42800,0,0,4,13,9221,3867,64,0,0,44,34,3,3,1,15,,7,,0,3,13,3,3,3,13,14,12,15,,0,0,6,100,33.3,0,0,168163,51855,11600,37070,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416679,,8725,8725,8725, 36 months,11.99,289.76,C,C1,account sales mng,10+ years,MORTGAGE,60000,Source Verified,Dec-2015,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416679,,debt_consolidation,Debt consolidation,645xx,MO,29.56,0,Feb-1995,730,734,0,,,9,0,7990,38.6,33,w,289.41,289.41,10127.07,10127.07,8435.59,1691.48,0,0,0,Dec-2018,289.76,Apr-2019,Mar-2019,599,595,0,,1,Individual,,,,0,0,182657,0,3,2,2,8,45057,75,1,2,3494,66,20700,1,0,1,4,20295,12710,38.6,0,0,250,197,12,8,4,12,,9,,0,4,4,4,17,10,4,18,4,9,0,0,0,3,100,25,0,0,231019,53047,20700,59819,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68376661,,8000,8000,8000, 36 months,7.91,250.36,A,A5,Teacher,10+ years,MORTGAGE,63800,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376661,,debt_consolidation,Debt consolidation,750xx,TX,23.76,1,Jun-1991,730,734,1,19,,11,0,5025,32.2,35,w,0,0,8893.1890857458,8893.19,8000,893.19,0,0,0,Jan-2018,3143.7,,Oct-2018,684,680,0,,1,Individual,,,,0,0,176193,2,2,2,2,6,29427,84,1,2,353,68,15600,1,0,2,4,16018,1013,40.4,0,0,163,294,2,2,2,15,,2,19,0,2,6,2,10,10,8,23,6,11,0,0,0,3,97.1,0,0,0,202465,34452,1700,34960,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68537075,,8000,8000,8000, 36 months,9.17,255.04,B,B2,Wholesale Mgr,2 years,RENT,52000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537075,,major_purchase,Major purchase,908xx,CA,11.86,1,Feb-2004,665,669,0,21,,4,0,4715,26.2,16,w,0,0,9158.702814977,9158.7,8000,1158.7,0,0,0,Sep-2018,1262.65,,Mar-2019,694,690,0,21,1,Individual,,,,0,219,4715,0,0,0,1,13,0,,0,0,2776,26,18000,0,3,5,1,1179,10585,30.8,0,0,139,142,34,13,2,34,57,8,57,2,2,2,3,7,4,4,10,2,4,0,0,1,0,75,0,0,0,18000,4715,15300,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68338692,,11000,11000,11000, 36 months,14.85,380.52,C,C5,Field Technician,2 years,RENT,42240,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68338692,,home_improvement,,021xx,MA,19.18,1,Jan-2011,685,689,0,19,,13,0,4903,26.1,16,w,0,0,13675.629287002,13675.63,11000,2675.63,0,0,0,Jan-2019,380.12,,Dec-2018,664,660,0,,1,Individual,,,,0,0,17527,1,1,1,1,5,12624,90,2,3,1080,53,18800,0,0,3,4,1348,3507,49.2,0,0,5,59,8,5,0,8,,11,19,0,5,8,5,6,1,12,15,9,13,0,0,0,3,93.7,0,0,0,32800,17527,6900,14000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68052151,,11725,11725,11725, 60 months,18.99,304.09,E,E1,Teacher,5 years,MORTGAGE,82000,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68052151,,debt_consolidation,Debt consolidation,958xx,CA,13.32,0,Feb-1995,680,684,0,24,73,10,1,14337,35.8,22,w,5568.14,5568.14,11550.5,11550.5,6156.86,5393.64,0,0,0,Feb-2019,304.09,Apr-2019,Mar-2019,664,660,0,24,1,Individual,,,,0,0,462075,1,4,0,0,28,97024,118,2,2,3536,80,40000,0,1,1,2,51342,2460,67.2,0,0,250,130,3,3,3,3,,8,,5,2,3,2,2,13,5,6,3,10,0,0,0,2,72.7,50,0,0,475402,111361,7500,81802,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68486965,,28500,28500,28500, 60 months,18.99,739.15,E,E1,Sales,< 1 year,MORTGAGE,70000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486965,,debt_consolidation,Debt consolidation,981xx,WA,29.37,0,Sep-2001,690,694,0,,,16,0,21710,77,29,w,0,0,38595.7774185454,38595.78,28500,10095.78,0,0,0,Mar-2018,20192.2,,Mar-2018,754,750,1,,1,Individual,,,,0,91,51516,0,10,2,2,9,29806,61,0,4,6712,67,28200,0,1,1,6,3220,2404,81.8,0,0,171,79,18,9,0,33,,9,,0,3,6,3,5,20,6,9,6,16,0,0,0,2,100,66.7,0,0,77351,51516,13200,49151,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68526655,,25000,25000,25000, 36 months,6.49,766.12,A,A2,Manager,5 years,OWN,120000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526655,,credit_card,Credit card refinancing,770xx,TX,21.3,0,Dec-1986,745,749,0,,,17,0,29581,28,33,w,0,0,27557.4447448,27557.44,25000,2557.44,0,0,0,Jan-2019,765.77,,Dec-2018,809,805,0,,1,Individual,,,,0,0,205345,1,3,1,1,3,25115,39,1,2,13105,32,105500,0,0,0,3,12834,67219,30.6,0,0,147,348,10,3,1,10,,,,0,6,6,10,21,6,13,26,6,17,0,0,0,2,100,10,0,0,331839,54696,96800,65089,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68366718,,7000,7000,7000, 36 months,9.17,223.16,B,B2,Nurse Lvn ,5 years,RENT,70000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366718,,moving,Moving and relocation,900xx,CA,16.1,0,Nov-2007,660,664,2,,,13,0,2978,47,20,w,0,0,7771.9623743643,7771.96,7000,771.96,0,0,0,Sep-2017,142.84,,Dec-2018,774,770,0,29,1,Individual,,,,0,0,18851,0,5,0,0,45,15873,38,0,3,1193,47,6400,1,0,3,3,1450,1625,71,0,0,97,96,15,15,0,23,,2,,0,2,8,4,4,8,8,12,3,13,,0,0,0,90,50,0,0,47634,18851,3250,41234,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68577462,,12000,12000,12000, 36 months,9.8,386.09,B,B3,Director of Channel Sales & Marketing,< 1 year,MORTGAGE,100000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577462,,debt_consolidation,Debt consolidation,601xx,IL,12.07,0,Sep-2000,665,669,0,,,10,0,24801,65.4,44,w,0,0,13196.7856614898,13196.79,12000,1196.79,0,0,0,May-2017,2821.77,,Apr-2017,764,760,0,,1,Individual,,,,0,0,64010,1,2,0,2,16,39209,97,4,7,12224,82,37900,0,3,4,10,7112,11113,68.1,0,0,122,183,5,5,0,5,,3,,0,4,6,5,12,17,7,22,6,10,0,0,0,4,100,40,0,0,78247,64010,34800,40347,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68577627,,20000,20000,20000, 60 months,8.49,410.24,B,B1,Sales,10+ years,OWN,40000,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577627,,credit_card,Credit card refinancing,400xx,KY,20.04,0,Jun-2001,785,789,3,,,16,0,3137,6.1,44,w,8322.49,8322.49,15572.54,15572.54,11677.51,3895.03,0,0,0,Feb-2019,410.24,Apr-2019,Mar-2019,754,750,0,,1,Individual,,,,0,0,166975,1,1,0,2,23,25031,77,3,6,790,33,51800,0,1,3,8,11132,28463,6.1,0,0,123,174,3,3,3,15,,3,,0,4,8,4,15,10,14,31,8,16,0,0,0,3,100,0,0,0,232020,28168,30300,32447,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68476479,,5875,5875,5875, 36 months,15.77,205.89,D,D1,manufacturing driver,10+ years,RENT,56000,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476479,,debt_consolidation,Debt consolidation,604xx,IL,25.65,0,Oct-2005,670,674,2,,,5,0,928,38.7,11,w,0,0,7265.0559669217,7265.06,5875,1390.06,0,0,0,Mar-2018,2130.68,,Mar-2018,749,745,0,,1,Individual,,,,0,200,40710,3,3,2,3,1,39782,74,2,2,667,72,2400,2,5,3,5,8142,333,66.7,0,0,122,12,5,1,0,12,,1,,0,1,2,1,1,9,2,2,2,5,0,0,0,4,100,0,0,0,56536,40710,1000,54136,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68576177,,18000,18000,18000, 60 months,18.49,461.9,D,D5,Sales Account Manager,10+ years,RENT,145000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68576177,,debt_consolidation,Debt consolidation,945xx,CA,15.54,0,Mar-2000,670,674,0,33,,26,0,36333,47.9,49,w,0,0,25721.3802043978,25721.38,18000,7721.38,0,0,0,Nov-2018,10386.23,,Mar-2019,704,700,0,33,1,Individual,,,,0,0,91350,2,2,0,1,13,54420,90,3,5,6755,67,75900,1,0,0,7,3972,24131,53.1,0,0,116,189,2,2,5,2,,20,,3,7,13,11,18,7,23,36,14,26,0,0,0,4,93.9,30,0,0,136740,91350,51500,60243,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68426438,,28000,28000,28000, 36 months,7.91,876.26,A,A5,Group Manager,1 year,MORTGAGE,160000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426438,,home_improvement,Home improvement,980xx,WA,23.69,0,Sep-1991,710,714,1,,,16,0,158563,75.2,31,w,0,0,31618.8599706506,31618.86,28000,3531.24,87.62,0,0,Feb-2019,60.45,,Feb-2019,569,565,0,,1,Individual,,,,0,0,863809,1,2,1,2,12,55563,,0,3,100973,75,201600,1,5,5,8,57587,38277,66.5,0,0,130,291,14,5,6,14,,3,,0,4,7,9,10,9,12,16,7,16,0,0,0,2,100,37.5,0,0,995789,214126,167600,117689,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68537228,,35000,35000,35000, 60 months,9.8,740.21,B,B3,Pilot,10+ years,RENT,205000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537228,,moving,Moving and relocation,941xx,CA,5.71,0,Mar-1973,710,714,1,72,,10,0,13356,22.8,44,w,0,0,35917.7,35917.7,35000,917.7,0,0,0,Apr-2016,34484.92,,Oct-2018,669,665,0,72,1,Individual,,,,0,0,52253,1,1,1,3,8,38631,,2,2,2878,20,58600,2,4,6,5,5225,44719,7.6,1,0,171,513,4,4,2,32,73,1,73,2,3,4,6,13,21,8,20,4,10,0,0,0,3,100,0,0,0,109250,52253,48400,42365,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68605120,,31800,31800,31800, 60 months,16.59,783.32,D,D2,Finance and Admn. Director,< 1 year,MORTGAGE,65000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68605120,,debt_consolidation,Debt consolidation,722xx,AR,24.15,0,Oct-2003,810,814,0,,,12,0,17044,17.7,23,w,0,0,36264.3100020152,36264.31,31800,4464.31,0,0,0,Nov-2016,29287.7,,Nov-2016,769,765,0,,1,Individual,,,,0,0,151320,0,2,1,1,9,17635,39,0,1,0,25,96300,2,7,2,2,12610,38100,0,0,0,98,129,13,9,7,33,,9,,0,0,2,4,5,3,9,13,2,12,0,0,0,1,100,0,0,0,303782,34679,38100,45082,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68396682,,25000,25000,25000, 60 months,17.97,634.43,D,D4,Driver,10+ years,MORTGAGE,105000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396682,,debt_consolidation,Debt consolidation,201xx,VA,22.57,0,Feb-1988,680,684,0,,69,10,1,5787,31.3,41,w,0,0,35118.45,35118.45,25000,10118.45,0,0,0,Nov-2018,13961.76,,Mar-2019,719,715,0,,1,Individual,,,,0,0,126079,0,4,1,5,9,120292,88,0,1,5720,74,18500,2,16,5,6,14009,9113,38.8,0,0,132,149,19,9,4,29,,0,,0,2,2,5,5,28,6,8,2,10,0,0,0,1,100,25,1,0,150404,126079,14900,131904,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68566614,,16000,16000,16000, 36 months,17.27,572.6,D,D3,O&M Specialist II,6 years,RENT,54000,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566614,,debt_consolidation,Debt consolidation,104xx,NY,20.73,0,Jun-2002,715,719,1,39,,10,0,4280,27.8,16,w,0,0,20655.7739933348,20655.77,16000,4598.51,57.26,0,0,Feb-2019,23.29,,Mar-2019,499,0,0,,1,Individual,,,,0,0,54383,4,1,2,2,4,50103,,6,8,1324,28,15400,5,0,8,10,5438,8820,17.6,0,0,162,104,2,2,0,2,,3,39,0,2,3,5,5,5,9,11,3,10,0,0,0,8,93.7,0,0,0,69983,54383,10700,54583,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68577273,,25000,25000,25000, 60 months,10.78,540.83,B,B4,Business Analyst,10+ years,OWN,82000,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577273,,credit_card,Credit card refinancing,430xx,OH,26.88,0,Dec-1996,720,724,0,,,8,0,29034,80,19,w,10752.13,10752.13,20514.11,20514.11,14247.87,6266.24,0,0,0,Feb-2019,540.83,Apr-2019,Mar-2019,699,695,0,,1,Individual,,,,0,0,51088,0,2,0,0,42,22054,38,0,3,8938,54,36300,0,0,2,3,6386,677,97.5,0,0,135,228,13,13,0,13,,4,,0,4,6,4,7,5,6,14,6,8,0,0,0,0,100,100,0,0,94054,51088,27300,57754,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68182349,,35000,35000,35000, 60 months,16.59,862.15,D,D2,Registered Nurse,5 years,MORTGAGE,139000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68182349,,credit_card,Credit card refinancing,945xx,CA,14.95,0,Sep-2008,670,674,2,,,10,0,24127,77.8,28,w,0,0,42004.4540086969,42004.45,35000,7004.45,0,0,0,May-2017,29152.85,,Apr-2017,674,670,0,,1,Individual,,,,0,0,437916,4,2,0,0,25,21565,62,4,6,8947,70,31000,3,2,5,8,43792,194,98.9,0,0,54,77,4,4,5,4,,4,,0,3,6,3,9,3,7,20,7,10,0,0,0,6,100,100,0,0,490301,45692,17000,65551,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
